ticket_id,customer_id,created_at,resolved_at,category,priority,status,resolution_time_hours,ticket_text
3287,6022-UGGSO,2026-04-16,2026-04-17,technical,medium,closed,40.65,Feature X is not syncing data correctly.
3288,8896-BQTTI,2026-08-28,,technical,high,open,,App crashes when loading the dashboard view.
3289,3865-QBWSJ,2026-04-09,,technical,medium,open,,Reported repeated login failures over the past week.
3290,3865-QBWSJ,2026-03-28,2026-03-28,other,high,closed,11.84,Provided feedback about the onboarding experience.
3291,3352-RICWQ,2026-05-16,,technical,medium,open,,Reported repeated login failures over the past week.
3292,5857-TYBCJ,2026-06-28,2026-06-28,other,medium,closed,12.42,Provided feedback about the onboarding experience.
3293,5857-TYBCJ,2026-04-09,,billing,high,open,,Requested a refund for a duplicate charge.
3294,1498-NHTLT,2026-04-12,,other,medium,open,,Asked about cancellation policy and notice period.
3295,4484-CGXFK,2026-08-02,,other,low,open,,Asked about cancellation policy and notice period.
3296,1402-PTHGN,2026-03-26,2026-03-26,other,low,closed,5.0,General question about plan upgrade options.
3297,1402-PTHGN,2026-06-10,2026-06-11,billing,medium,closed,44.99,Reported a failed payment and requested a retry.
3298,4176-RELJR,2026-07-02,,technical,medium,open,,Reported repeated login failures over the past week.
3299,6214-EDAKZ,2026-06-19,2026-06-21,billing,low,closed,65.03,Customer disputes a charge on their most recent invoice.
3300,6214-EDAKZ,2026-06-24,2026-06-24,technical,high,closed,11.21,Requested help configuring an integration.
3301,1796-JANOW,2026-08-18,2026-08-19,technical,medium,closed,45.49,Feature X is not syncing data correctly.
3302,0238-WHBIQ,2026-07-07,2026-07-08,other,low,closed,40.05,Asked about cancellation policy and notice period.
3303,8735-NBLWT,2026-07-07,2026-07-08,billing,low,closed,45.15,Asked why the monthly charge increased without notice.
3304,8735-NBLWT,2026-08-25,2026-08-25,technical,high,closed,9.23,Reported repeated login failures over the past week.
3305,6127-ISGTU,2026-04-22,2026-04-23,billing,low,closed,41.58,Asked why the monthly charge increased without notice.
3306,6127-ISGTU,2026-06-05,2026-06-06,billing,medium,closed,25.57,Requested a refund for a duplicate charge.
3307,8740-XLHDR,2026-09-03,2026-09-06,billing,high,closed,79.68,Reported a failed payment and requested a retry.
3308,8740-XLHDR,2026-04-02,2026-04-05,billing,medium,closed,78.36,Asked why the monthly charge increased without notice.
3309,8740-XLHDR,2026-04-05,2026-04-06,billing,medium,closed,38.17,Customer disputes a charge on their most recent invoice.
3310,1208-DNHLN,2026-05-25,2026-05-25,other,medium,closed,3.62,Requested a copy of past invoices.
3311,5696-EXCYS,2026-03-28,2026-03-28,billing,medium,closed,2.77,Reported a failed payment and requested a retry.
3312,5696-EXCYS,2026-09-15,,billing,medium,open,,Asked why the monthly charge increased without notice.
3313,5696-EXCYS,2026-03-21,,other,medium,open,,Asked about cancellation policy and notice period.
3314,7120-RFMVS,2026-05-19,2026-05-19,billing,high,closed,13.2,Customer disputes a charge on their most recent invoice.
3315,7120-RFMVS,2026-06-25,2026-06-25,billing,medium,closed,21.37,Customer disputes a charge on their most recent invoice.
3316,8512-WIWYV,2026-08-30,2026-08-30,other,medium,closed,20.32,Provided feedback about the onboarding experience.
3317,5897-ZYEKH,2026-05-07,2026-05-08,other,medium,closed,36.24,Asked about cancellation policy and notice period.
3318,5897-ZYEKH,2026-06-10,2026-06-11,technical,low,closed,27.78,Requested help configuring an integration.
3319,5456-ITGIC,2026-07-23,,technical,medium,open,,Requested help configuring an integration.
3320,5456-ITGIC,2026-04-19,2026-04-19,other,medium,closed,17.9,General question about plan upgrade options.
3321,1406-PUQVY,2026-08-17,,technical,medium,open,,App crashes when loading the dashboard view.
3322,1322-AGOQM,2026-06-09,2026-06-11,technical,low,closed,51.96,App crashes when loading the dashboard view.
3323,3677-IYRBF,2026-04-23,,technical,medium,open,,Reported repeated login failures over the past week.
3324,3677-IYRBF,2026-05-10,2026-05-10,billing,low,closed,4.44,Reported a failed payment and requested a retry.
3325,5692-FPTAH,2026-07-12,2026-07-13,technical,medium,closed,31.77,Requested help configuring an integration.
3326,5692-FPTAH,2026-06-01,,other,high,open,,General question about plan upgrade options.
3327,5692-FPTAH,2026-06-12,2026-06-12,technical,low,closed,20.74,Feature X is not syncing data correctly.
3328,1550-LOAHA,2026-04-06,2026-04-06,billing,low,closed,20.64,Requested a refund for a duplicate charge.
3329,1550-LOAHA,2026-04-15,,technical,medium,open,,Feature X is not syncing data correctly.
3330,1550-LOAHA,2026-07-09,2026-07-09,billing,medium,closed,11.65,Customer disputes a charge on their most recent invoice.
3331,0268-QKIWO,2026-06-04,2026-06-04,technical,low,closed,22.09,App crashes when loading the dashboard view.
3332,0876-WDUUZ,2026-05-19,2026-05-22,billing,medium,closed,82.59,Requested a refund for a duplicate charge.
3333,0876-WDUUZ,2026-04-05,2026-04-07,billing,medium,closed,61.6,Asked why the monthly charge increased without notice.
3334,0876-WDUUZ,2026-05-21,,billing,high,open,,Requested a refund for a duplicate charge.
3335,5117-ZSMHQ,2026-06-25,,other,medium,open,,General question about plan upgrade options.
3336,5117-ZSMHQ,2026-05-23,2026-05-23,other,low,closed,11.52,Provided feedback about the onboarding experience.
3337,0617-FHSGK,2026-05-07,2026-05-09,other,high,closed,55.66,Requested a copy of past invoices.
3338,0617-FHSGK,2026-06-27,2026-06-29,billing,high,closed,50.32,Asked why the monthly charge increased without notice.
3339,0617-FHSGK,2026-04-24,,technical,low,open,,Reported repeated login failures over the past week.
3340,0617-FHSGK,2026-06-09,,other,medium,open,,Requested a copy of past invoices.
3341,0263-FJTQO,2026-09-08,2026-09-09,billing,low,closed,26.89,Requested a refund for a duplicate charge.
3342,7503-EPSZW,2026-06-02,,billing,medium,open,,Reported a failed payment and requested a retry.
3343,7089-XXAYG,2026-04-29,2026-04-30,other,high,closed,24.29,Requested a copy of past invoices.
3344,8118-LSUEL,2026-09-09,,technical,medium,open,,Reported repeated login failures over the past week.
3345,8070-AAWZP,2026-05-05,,other,low,open,,General question about plan upgrade options.
3346,8070-AAWZP,2026-05-01,,billing,medium,open,,Reported a failed payment and requested a retry.
3347,1666-JXLKU,2026-07-25,,technical,high,open,,Feature X is not syncing data correctly.
3348,7855-DIWPO,2026-08-02,,technical,low,open,,Feature X is not syncing data correctly.
3349,7855-DIWPO,2026-07-27,2026-07-28,billing,medium,closed,25.36,Asked why the monthly charge increased without notice.
3350,5133-POWUA,2026-07-08,2026-07-09,technical,low,closed,26.67,Requested help configuring an integration.
3351,7005-CCBKV,2026-05-01,,technical,medium,open,,Requested help configuring an integration.
3352,7005-CCBKV,2026-04-01,2026-04-01,technical,medium,closed,16.26,Reported repeated login failures over the past week.
3353,7005-CCBKV,2026-05-14,2026-05-16,technical,medium,closed,51.18,Feature X is not syncing data correctly.
3354,7005-CCBKV,2026-08-18,2026-08-20,technical,medium,closed,49.86,App crashes when loading the dashboard view.
3355,1810-BOHSY,2026-08-29,2026-08-29,billing,medium,closed,23.43,Reported a failed payment and requested a retry.
3356,1810-BOHSY,2026-06-22,2026-06-23,other,medium,closed,44.62,General question about plan upgrade options.
3357,1784-BXEFA,2026-03-25,,technical,low,open,,App crashes when loading the dashboard view.
3358,7351-MHQVU,2026-09-12,,other,medium,open,,Requested a copy of past invoices.
3359,7351-MHQVU,2026-09-09,2026-09-10,billing,high,closed,29.36,Asked why the monthly charge increased without notice.
3360,5762-TJXGK,2026-04-01,2026-04-01,other,medium,closed,13.38,Provided feedback about the onboarding experience.
3361,5569-IDSEY,2026-06-13,2026-06-14,technical,high,closed,25.87,App crashes when loading the dashboard view.
3362,5569-IDSEY,2026-07-24,,technical,medium,open,,Reported repeated login failures over the past week.
3363,7284-ZZLOH,2026-08-06,2026-08-06,other,medium,closed,4.37,Provided feedback about the onboarding experience.
3364,5277-ZLOOR,2026-04-03,2026-04-05,billing,low,closed,71.74,Requested a refund for a duplicate charge.
3365,5277-ZLOOR,2026-08-01,,billing,high,open,,Asked why the monthly charge increased without notice.
3366,5277-ZLOOR,2026-08-17,2026-08-19,billing,high,closed,71.5,Customer disputes a charge on their most recent invoice.
3367,5277-ZLOOR,2026-03-29,,other,medium,open,,Provided feedback about the onboarding experience.
3368,2141-RRYGO,2026-08-09,2026-08-09,billing,high,closed,10.96,Customer disputes a charge on their most recent invoice.
3369,2141-RRYGO,2026-07-29,2026-07-29,other,low,closed,7.28,General question about plan upgrade options.
3370,1777-JYQPJ,2026-06-04,2026-06-04,technical,medium,closed,2.56,Reported repeated login failures over the past week.
3371,6376-GAHQE,2026-08-25,,billing,low,open,,Reported a failed payment and requested a retry.
3372,1599-EAHXY,2026-06-05,2026-06-05,billing,medium,closed,2.74,Customer disputes a charge on their most recent invoice.
3373,8631-XVRZL,2026-04-09,,billing,medium,open,,Requested a refund for a duplicate charge.
3374,5052-PNLOS,2026-06-05,,technical,low,open,,Reported repeated login failures over the past week.
3375,5052-PNLOS,2026-04-12,2026-04-15,technical,medium,closed,73.0,Requested help configuring an integration.
3376,5052-PNLOS,2026-03-27,,other,medium,open,,General question about plan upgrade options.
3377,3853-LYGAM,2026-03-30,2026-03-31,billing,medium,closed,44.47,Customer disputes a charge on their most recent invoice.
3378,6979-ZNSFF,2026-08-03,,billing,high,open,,Reported a failed payment and requested a retry.
3379,6979-ZNSFF,2026-08-30,,technical,low,open,,Requested help configuring an integration.
3380,2386-LAHRK,2026-08-24,,billing,low,open,,Reported a failed payment and requested a retry.
3381,2386-LAHRK,2026-07-11,,other,high,open,,General question about plan upgrade options.
3382,8189-DUKMV,2026-03-31,,billing,low,open,,Requested a refund for a duplicate charge.
3383,6032-IGALN,2026-05-30,,other,medium,open,,General question about plan upgrade options.
3384,6032-IGALN,2026-04-30,2026-05-01,billing,medium,closed,41.67,Requested a refund for a duplicate charge.
3385,6032-IGALN,2026-05-26,2026-05-29,technical,medium,closed,80.27,Requested help configuring an integration.
3386,9931-DCEZH,2026-03-21,2026-03-22,other,high,closed,39.0,Asked about cancellation policy and notice period.
3387,9931-DCEZH,2026-05-25,,technical,high,open,,Requested help configuring an integration.
3388,1898-JSNDC,2026-06-20,,billing,high,open,,Requested a refund for a duplicate charge.
3389,4248-HCETZ,2026-08-30,,technical,medium,open,,Feature X is not syncing data correctly.
3390,4248-HCETZ,2026-06-04,,billing,medium,open,,Requested a refund for a duplicate charge.
3391,7271-AJDTL,2026-06-14,2026-06-14,technical,medium,closed,21.72,Feature X is not syncing data correctly.
3392,1867-TJHTS,2026-04-19,2026-04-20,technical,low,closed,40.63,Feature X is not syncing data correctly.
3393,0516-WJVXC,2026-08-14,2026-08-14,billing,low,closed,10.96,Requested a refund for a duplicate charge.
3394,0516-WJVXC,2026-04-04,,technical,medium,open,,Feature X is not syncing data correctly.
3395,9174-FKWZE,2026-03-25,,billing,medium,open,,Reported a failed payment and requested a retry.
3396,9174-FKWZE,2026-04-10,2026-04-11,billing,medium,closed,25.82,Reported a failed payment and requested a retry.
3397,2817-LVCPP,2026-09-14,,technical,low,open,,Feature X is not syncing data correctly.
3398,2817-LVCPP,2026-03-29,2026-03-30,other,medium,closed,33.47,Asked about cancellation policy and notice period.
3399,5056-FIMPT,2026-07-28,,billing,high,open,,Reported a failed payment and requested a retry.
3400,4521-WFJAI,2026-05-05,2026-05-05,technical,medium,closed,12.61,App crashes when loading the dashboard view.
3401,4521-WFJAI,2026-07-10,,billing,low,open,,Customer disputes a charge on their most recent invoice.
3402,6569-KTMDU,2026-03-29,2026-03-30,technical,medium,closed,34.92,App crashes when loading the dashboard view.
3403,6569-KTMDU,2026-07-09,2026-07-09,technical,medium,closed,5.79,Requested help configuring an integration.
3404,8809-XKHMD,2026-04-23,,billing,medium,open,,Customer disputes a charge on their most recent invoice.
3405,0867-LDTTC,2026-03-23,2026-03-23,other,low,closed,15.59,General question about plan upgrade options.
3406,0867-LDTTC,2026-05-16,2026-05-16,technical,medium,closed,13.41,Reported repeated login failures over the past week.
3407,0867-LDTTC,2026-09-02,,technical,low,open,,Reported repeated login failures over the past week.
3408,4822-NGOCH,2026-08-31,2026-09-01,billing,medium,closed,33.0,Customer disputes a charge on their most recent invoice.
3409,4822-NGOCH,2026-07-31,2026-07-31,technical,medium,closed,19.25,Reported repeated login failures over the past week.
3410,9391-DXGGG,2026-06-11,2026-06-11,other,low,closed,5.24,Provided feedback about the onboarding experience.
3411,2122-SZZZD,2026-04-10,2026-04-11,technical,high,closed,38.8,Feature X is not syncing data correctly.
3412,8679-JOEVF,2026-03-30,2026-04-01,billing,medium,closed,49.57,Reported a failed payment and requested a retry.
3413,8679-JOEVF,2026-05-19,,billing,low,open,,Asked why the monthly charge increased without notice.
3414,6692-YQHXC,2026-04-15,,other,medium,open,,Requested a copy of past invoices.
3415,6692-YQHXC,2026-06-24,2026-06-25,billing,high,closed,47.76,Requested a refund for a duplicate charge.
3416,3889-VWBID,2026-08-02,,other,low,open,,Asked about cancellation policy and notice period.
3417,3889-VWBID,2026-07-01,2026-07-01,technical,medium,closed,18.74,Requested help configuring an integration.
3418,5222-JCXZT,2026-05-14,2026-05-15,billing,high,closed,28.91,Requested a refund for a duplicate charge.
3419,5222-JCXZT,2026-08-28,,billing,high,open,,Customer disputes a charge on their most recent invoice.
3420,1432-FPAXX,2026-06-29,,billing,low,open,,Customer disputes a charge on their most recent invoice.
3421,1432-FPAXX,2026-07-24,2026-07-26,other,low,closed,69.08,General question about plan upgrade options.
3422,1432-FPAXX,2026-04-19,,billing,medium,open,,Asked why the monthly charge increased without notice.
3423,0496-AHOOK,2026-05-31,2026-06-01,technical,low,closed,27.23,Requested help configuring an integration.
3424,0496-AHOOK,2026-08-24,2026-08-25,technical,high,closed,25.98,App crashes when loading the dashboard view.
3425,8336-TAVKX,2026-08-22,2026-08-22,billing,low,closed,10.25,Customer disputes a charge on their most recent invoice.
3426,2468-SJFLM,2026-08-14,,billing,low,open,,Asked why the monthly charge increased without notice.
3427,2468-SJFLM,2026-07-30,,billing,high,open,,Asked why the monthly charge increased without notice.
3428,3181-VTHOE,2026-08-07,2026-08-08,other,low,closed,47.05,Provided feedback about the onboarding experience.
3429,4803-AXVYP,2026-05-06,,other,medium,open,,General question about plan upgrade options.
3430,4803-AXVYP,2026-04-09,,other,low,open,,Provided feedback about the onboarding experience.
3431,3884-HCSWG,2026-08-27,2026-08-27,billing,low,closed,8.57,Requested a refund for a duplicate charge.
3432,4567-AKPIA,2026-04-03,2026-04-04,technical,medium,closed,29.79,App crashes when loading the dashboard view.
3433,1142-WACZW,2026-06-23,,technical,medium,open,,App crashes when loading the dashboard view.
