ticket_id,customer_id,created_at,resolved_at,category,priority,status,resolution_time_hours,ticket_text
1383,CUST-001268,2026-04-22,2026-04-22,technical,low,closed,20.43,Feature X is not syncing data correctly.
1384,CUST-001269,2026-07-10,,billing,high,open,,Customer disputes a charge on their most recent invoice.
1385,CUST-001271,2026-04-12,2026-04-12,billing,medium,closed,4.59,Asked why the monthly charge increased without notice.
1386,CUST-001271,2026-07-27,2026-07-27,technical,low,closed,2.73,Requested help configuring an integration.
1387,CUST-001274,2026-08-04,2026-08-04,billing,low,closed,17.36,Requested a refund for a duplicate charge.
1388,CUST-001276,2026-06-08,2026-06-09,technical,low,closed,45.28,Requested help configuring an integration.
1389,CUST-001276,2026-08-21,2026-08-21,billing,high,closed,20.78,Requested a refund for a duplicate charge.
1390,CUST-001276,2026-08-05,,technical,medium,open,,App crashes when loading the dashboard view.
1391,CUST-001277,2026-06-24,2026-06-24,billing,medium,closed,20.28,Reported a failed payment and requested a retry.
1392,CUST-001277,2026-07-22,2026-07-23,other,medium,closed,33.92,General question about plan upgrade options.
1393,CUST-001279,2026-08-22,2026-08-23,technical,low,closed,41.43,Reported repeated login failures over the past week.
1394,CUST-001280,2026-08-01,2026-08-01,technical,low,closed,15.5,App crashes when loading the dashboard view.
1395,CUST-001283,2026-07-11,2026-07-11,billing,medium,closed,1.06,Reported a failed payment and requested a retry.
1396,CUST-001284,2026-06-07,2026-06-08,billing,low,closed,28.76,Reported a failed payment and requested a retry.
1397,CUST-001285,2026-08-10,2026-08-11,technical,high,closed,45.78,Requested help configuring an integration.
1398,CUST-001286,2026-08-15,2026-08-16,technical,low,closed,47.2,Reported repeated login failures over the past week.
1399,CUST-001287,2026-06-13,2026-06-13,technical,medium,closed,16.14,Reported repeated login failures over the past week.
1400,CUST-001287,2026-07-14,,billing,medium,open,,Requested a refund for a duplicate charge.
1401,CUST-001287,2026-09-14,2026-09-15,technical,medium,closed,35.85,Reported repeated login failures over the past week.
1402,CUST-001287,2026-07-31,,technical,low,open,,App crashes when loading the dashboard view.
1403,CUST-001287,2026-04-06,,other,medium,open,,Provided feedback about the onboarding experience.
1404,CUST-001288,2026-07-18,,technical,medium,open,,Reported repeated login failures over the past week.
1405,CUST-001288,2026-04-24,2026-04-25,technical,medium,closed,27.05,Reported repeated login failures over the past week.
1406,CUST-001288,2026-07-04,2026-07-05,other,medium,closed,31.28,Provided feedback about the onboarding experience.
1407,CUST-001290,2026-04-26,,technical,medium,open,,Reported repeated login failures over the past week.
1408,CUST-001291,2026-09-03,,billing,medium,open,,Customer disputes a charge on their most recent invoice.
1409,CUST-001291,2026-07-08,,technical,low,open,,Requested help configuring an integration.
1410,CUST-001293,2026-09-10,2026-09-11,other,low,closed,45.25,Asked about cancellation policy and notice period.
1411,CUST-001295,2026-03-29,2026-03-30,technical,low,closed,44.39,Requested help configuring an integration.
1412,CUST-001295,2026-05-30,2026-05-30,billing,low,closed,10.93,Asked why the monthly charge increased without notice.
1413,CUST-001295,2026-07-30,,technical,high,open,,Feature X is not syncing data correctly.
1414,CUST-001296,2026-05-28,,billing,high,open,,Reported a failed payment and requested a retry.
1415,CUST-001297,2026-08-30,2026-08-31,billing,low,closed,24.81,Customer disputes a charge on their most recent invoice.
1416,CUST-001297,2026-09-03,2026-09-06,billing,medium,closed,78.65,Asked why the monthly charge increased without notice.
1417,CUST-001298,2026-04-07,2026-04-07,billing,low,closed,11.3,Asked why the monthly charge increased without notice.
1418,CUST-001298,2026-06-15,2026-06-16,billing,high,closed,31.34,Requested a refund for a duplicate charge.
1419,CUST-001300,2026-05-01,2026-05-02,billing,high,closed,26.65,Reported a failed payment and requested a retry.
1420,CUST-001302,2026-06-12,2026-06-13,billing,high,closed,25.03,Asked why the monthly charge increased without notice.
1421,CUST-001304,2026-07-31,,billing,medium,open,,Requested a refund for a duplicate charge.
1422,CUST-001305,2026-07-26,,billing,medium,open,,Requested a refund for a duplicate charge.
1423,CUST-001307,2026-04-01,2026-04-01,billing,high,closed,21.15,Requested a refund for a duplicate charge.
1424,CUST-001311,2026-05-12,,billing,medium,open,,Requested a refund for a duplicate charge.
1425,CUST-001311,2026-04-26,2026-04-27,technical,low,closed,45.05,App crashes when loading the dashboard view.
1426,CUST-001313,2026-06-26,,billing,medium,open,,Reported a failed payment and requested a retry.
1427,CUST-001313,2026-08-08,2026-08-09,other,medium,closed,42.64,General question about plan upgrade options.
1428,CUST-001313,2026-04-20,2026-04-20,other,medium,closed,11.8,Provided feedback about the onboarding experience.
1429,CUST-001314,2026-09-12,2026-09-12,technical,medium,closed,1.5,Requested help configuring an integration.
1430,CUST-001314,2026-04-25,2026-04-26,technical,high,closed,33.05,App crashes when loading the dashboard view.
1431,CUST-001315,2026-04-19,2026-04-19,technical,low,closed,20.06,Reported repeated login failures over the past week.
1432,CUST-001317,2026-08-24,2026-08-24,billing,low,closed,10.54,Reported a failed payment and requested a retry.
1433,CUST-001317,2026-06-12,2026-06-13,billing,low,closed,27.11,Requested a refund for a duplicate charge.
1434,CUST-001317,2026-09-11,,billing,medium,open,,Asked why the monthly charge increased without notice.
1435,CUST-001317,2026-05-15,,other,medium,open,,General question about plan upgrade options.
1436,CUST-001318,2026-04-07,,technical,low,open,,Requested help configuring an integration.
1437,CUST-001318,2026-06-08,2026-06-08,billing,medium,closed,1.32,Reported a failed payment and requested a retry.
1438,CUST-001319,2026-08-17,,billing,low,open,,Customer disputes a charge on their most recent invoice.
1439,CUST-001322,2026-08-02,,other,medium,open,,Requested a copy of past invoices.
1440,CUST-001322,2026-06-27,,billing,low,open,,Customer disputes a charge on their most recent invoice.
1441,CUST-001323,2026-09-07,,technical,high,open,,Feature X is not syncing data correctly.
1442,CUST-001325,2026-07-06,,technical,low,open,,Feature X is not syncing data correctly.
1443,CUST-001326,2026-06-01,2026-06-01,technical,low,closed,9.25,Feature X is not syncing data correctly.
1444,CUST-001327,2026-06-20,,technical,high,open,,App crashes when loading the dashboard view.
1445,CUST-001329,2026-06-24,2026-06-27,billing,high,closed,76.14,Customer disputes a charge on their most recent invoice.
1446,CUST-001329,2026-06-07,,technical,high,open,,Feature X is not syncing data correctly.
1447,CUST-001331,2026-07-29,2026-07-30,technical,low,closed,37.4,Requested help configuring an integration.
1448,CUST-001331,2026-04-29,,technical,medium,open,,Reported repeated login failures over the past week.
1449,CUST-001331,2026-07-12,,other,high,open,,General question about plan upgrade options.
1450,CUST-001333,2026-06-19,2026-06-21,other,high,closed,53.77,Requested a copy of past invoices.
1451,CUST-001333,2026-04-24,,other,high,open,,Provided feedback about the onboarding experience.
1452,CUST-001333,2026-08-15,,billing,medium,open,,Customer disputes a charge on their most recent invoice.
1453,CUST-001333,2026-04-06,2026-04-06,billing,medium,closed,20.59,Requested a refund for a duplicate charge.
1454,CUST-001336,2026-05-10,2026-05-10,billing,medium,closed,22.23,Requested a refund for a duplicate charge.
1455,CUST-001336,2026-04-08,2026-04-08,technical,medium,closed,11.61,Requested help configuring an integration.
1456,CUST-001337,2026-06-22,2026-06-23,technical,medium,closed,28.88,Reported repeated login failures over the past week.
1457,CUST-001337,2026-09-06,2026-09-06,technical,low,closed,2.17,Feature X is not syncing data correctly.
1458,CUST-001337,2026-06-23,2026-06-23,other,medium,closed,16.94,General question about plan upgrade options.
1459,CUST-001337,2026-07-21,,billing,low,open,,Reported a failed payment and requested a retry.
1460,CUST-001339,2026-06-25,2026-06-26,billing,medium,closed,46.96,Customer disputes a charge on their most recent invoice.
1461,CUST-001339,2026-07-31,2026-07-31,technical,low,closed,5.44,Reported repeated login failures over the past week.
1462,CUST-001340,2026-06-01,,billing,high,open,,Asked why the monthly charge increased without notice.
1463,CUST-001340,2026-04-09,2026-04-09,technical,medium,closed,13.78,App crashes when loading the dashboard view.
1464,CUST-001340,2026-08-05,2026-08-08,technical,low,closed,72.2,Requested help configuring an integration.
1465,CUST-001341,2026-06-15,2026-06-15,billing,medium,closed,2.61,Customer disputes a charge on their most recent invoice.
1466,CUST-001343,2026-07-24,,other,medium,open,,Provided feedback about the onboarding experience.
1467,CUST-001345,2026-05-13,2026-05-14,technical,low,closed,31.1,Requested help configuring an integration.
1468,CUST-001347,2026-06-06,2026-06-06,technical,medium,closed,13.02,Reported repeated login failures over the past week.
1469,CUST-001347,2026-05-08,2026-05-08,other,medium,closed,7.88,General question about plan upgrade options.
1470,CUST-001348,2026-06-30,2026-07-03,technical,medium,closed,75.58,App crashes when loading the dashboard view.
1471,CUST-001348,2026-07-20,2026-07-23,technical,high,closed,81.94,App crashes when loading the dashboard view.
1472,CUST-001348,2026-05-19,2026-05-20,technical,low,closed,40.3,Requested help configuring an integration.
1473,CUST-001348,2026-04-19,2026-04-22,billing,medium,closed,80.99,Requested a refund for a duplicate charge.
1474,CUST-001348,2026-08-08,2026-08-11,billing,medium,closed,72.0,Reported a failed payment and requested a retry.
1475,CUST-001349,2026-07-06,,technical,medium,open,,Feature X is not syncing data correctly.
1476,CUST-001350,2026-03-21,,other,medium,open,,Requested a copy of past invoices.
1477,CUST-001350,2026-04-30,2026-04-30,technical,high,closed,19.08,Feature X is not syncing data correctly.
1478,CUST-001351,2026-08-12,2026-08-13,billing,high,closed,32.44,Requested a refund for a duplicate charge.
1479,CUST-001352,2026-06-12,2026-06-13,technical,medium,closed,29.32,Reported repeated login failures over the past week.
1480,CUST-001352,2026-07-15,,other,medium,open,,Requested a copy of past invoices.
1481,CUST-001352,2026-08-22,2026-08-23,technical,medium,closed,32.11,App crashes when loading the dashboard view.
1482,CUST-001352,2026-07-09,2026-07-10,other,high,closed,28.51,Asked about cancellation policy and notice period.
1483,CUST-001353,2026-09-10,,other,medium,open,,Asked about cancellation policy and notice period.
1484,CUST-001353,2026-04-29,2026-05-02,billing,high,closed,80.15,Reported a failed payment and requested a retry.
1485,CUST-001353,2026-05-23,,technical,medium,open,,Feature X is not syncing data correctly.
1486,CUST-001354,2026-09-06,2026-09-06,other,medium,closed,11.22,Requested a copy of past invoices.
1487,CUST-001354,2026-05-25,2026-05-25,billing,high,closed,7.52,Reported a failed payment and requested a retry.
1488,CUST-001355,2026-08-16,2026-08-17,other,medium,closed,36.92,Provided feedback about the onboarding experience.
1489,CUST-001355,2026-08-06,,technical,medium,open,,App crashes when loading the dashboard view.
1490,CUST-001357,2026-04-19,2026-04-19,technical,low,closed,14.26,Feature X is not syncing data correctly.
1491,CUST-001358,2026-08-02,,technical,medium,open,,Reported repeated login failures over the past week.
1492,CUST-001359,2026-07-29,,other,low,open,,Requested a copy of past invoices.
1493,CUST-001360,2026-09-12,,billing,low,open,,Reported a failed payment and requested a retry.
1494,CUST-001360,2026-07-21,2026-07-21,technical,medium,closed,22.27,Requested help configuring an integration.
1495,CUST-001360,2026-04-13,2026-04-13,other,low,closed,17.53,General question about plan upgrade options.
1496,CUST-001362,2026-07-14,2026-07-14,technical,low,closed,21.45,Reported repeated login failures over the past week.
1497,CUST-001363,2026-06-29,2026-06-29,other,medium,closed,16.36,Requested a copy of past invoices.
1498,CUST-001363,2026-05-29,,billing,low,open,,Reported a failed payment and requested a retry.
1499,CUST-001364,2026-04-28,2026-04-29,other,medium,closed,24.25,Requested a copy of past invoices.
1500,CUST-001365,2026-04-18,2026-04-19,other,medium,closed,28.62,General question about plan upgrade options.
1501,CUST-001365,2026-08-03,2026-08-05,billing,medium,closed,68.58,Reported a failed payment and requested a retry.
1502,CUST-001365,2026-08-29,,billing,medium,open,,Customer disputes a charge on their most recent invoice.
1503,CUST-001365,2026-06-06,2026-06-06,billing,medium,closed,11.2,Reported a failed payment and requested a retry.
1504,CUST-001366,2026-04-11,2026-04-12,technical,medium,closed,40.01,Reported repeated login failures over the past week.
1505,CUST-001366,2026-05-03,2026-05-03,technical,medium,closed,16.72,App crashes when loading the dashboard view.
1506,CUST-001366,2026-03-31,2026-03-31,other,medium,closed,14.39,Asked about cancellation policy and notice period.
1507,CUST-001367,2026-08-31,2026-09-01,billing,medium,closed,38.54,Asked why the monthly charge increased without notice.
1508,CUST-001367,2026-07-31,,billing,low,open,,Reported a failed payment and requested a retry.
1509,CUST-001370,2026-05-16,2026-05-17,technical,medium,closed,44.71,App crashes when loading the dashboard view.
1510,CUST-001370,2026-08-30,,technical,medium,open,,Reported repeated login failures over the past week.
1511,CUST-001370,2026-06-29,,billing,medium,open,,Reported a failed payment and requested a retry.
1512,CUST-001372,2026-08-25,2026-08-25,technical,medium,closed,3.34,App crashes when loading the dashboard view.
